code,prefectureID,cityID,prefectureName,cityName,Unnamed: 5,class,地方
412040,41,204,佐賀県,多久市,佐賀県多久市,市,九州
412058,41,205,佐賀県,伊万里市,佐賀県伊万里市,市,九州
412066,41,206,佐賀県,武雄市,佐賀県武雄市,市,九州
412074,41,207,佐賀県,鹿島市,佐賀県鹿島市,市,九州
412082,41,208,佐賀県,小城市,佐賀県小城市,市,九州
412091,41,209,佐賀県,嬉野市,佐賀県嬉野市,市,九州
412104,41,210,佐賀県,神埼市,佐賀県神埼市,市,九州
413275,41,327,佐賀県,吉野ヶ里町,佐賀県吉野ヶ里町,町,九州
413411,41,341,佐賀県,基山町,佐賀県基山町,町,九州
413453,41,345,佐賀県,上峰町,佐賀県上峰町,町,九州
413461,41,346,佐賀県,みやき町,佐賀県みやき町,町,九州
413879,41,387,佐賀県,玄海町,佐賀県玄海町,町,九州
414018,41,401,佐賀県,有田町,佐賀県有田町,町,九州
414239,41,423,佐賀県,大町町,佐賀県大町町,町,九州
414247,41,424,佐賀県,江北町,佐賀県江北町,町,九州
414255,41,425,佐賀県,白石町,佐賀県白石町,町,九州
414417,41,441,佐賀県,太良町,佐賀県太良町,町,九州
420000,42,0,長崎県,,長崎県,都道府県,九州
422011,42,201,長崎県,長崎市,長崎県長崎市,市,九州
422029,42,202,長崎県,佐世保市,長崎県佐世保市,市,九州
422037,42,203,長崎県,島原市,長崎県島原市,市,九州
422045,42,204,長崎県,諫早市,長崎県諫早市,市,九州
422053,42,205,長崎県,大村市,長崎県大村市,市,九州
422070,42,207,長崎県,平戸市,長崎県平戸市,市,九州
422088,42,208,長崎県,松浦市,長崎県松浦市,市,九州
422096,42,209,長崎県,対馬市,長崎県対馬市,市,九州
422100,42,210,長崎県,壱岐市,長崎県壱岐市,市,九州
422118,42,211,長崎県,五島市,長崎県五島市,市,九州
422126,42,212,長崎県,西海市,長崎県西海市,市,九州
422134,42,213,長崎県,雲仙市,長崎県雲仙市,市,九州
422142,42,214,長崎県,南島原市,長崎県南島原市,市,九州
423076,42,307,長崎県,長与町,長崎県長与町,町,九州
423084,42,308,長崎県,時津町,長崎県時津町,町,九州
423211,42,321,長崎県,東彼杵町,長崎県東彼杵町,町,九州
423220,42,322,長崎県,川棚町,長崎県川棚町,町,九州
423238,42,323,長崎県,波佐見町,長崎県波佐見町,町,九州
423831,42,383,長崎県,小値賀町,長崎県小値賀町,町,九州
423912,42,391,長崎県,佐々町,長崎県佐々町,町,九州
424111,42,411,長崎県,新上五島町,長崎県新上五島町,町,九州
430005,43,0,熊本県,,熊本県,都道府県,九州
431001,43,100,熊本県,熊本市,熊本県熊本市,市,九州
432024,43,202,熊本県,八代市,熊本県八代市,市,九州
432032,43,203,熊本県,人吉市,熊本県人吉市,市,九州
432041,43,204,熊本県,荒尾市,熊本県荒尾市,市,九州
432059,43,205,熊本県,水俣市,熊本県水俣市,市,九州
432067,43,206,熊本県,玉名市,熊本県玉名市,市,九州
432083,43,208,熊本県,山鹿市,熊本県山鹿市,市,九州
432105,43,210,熊本県,菊池市,熊本県菊池市,市,九州
432113,43,211,熊本県,宇土市,熊本県宇土市,市,九州
432121,43,212,熊本県,上天草市,熊本県上天草市,市,九州
432130,43,213,熊本県,宇城市,熊本県宇城市,市,九州
432148,43,214,熊本県,阿蘇市,熊本県阿蘇市,市,九州
432156,43,215,熊本県,天草市,熊本県天草市,市,九州
432164,43,216,熊本県,合志市,熊本県合志市,市,九州
433489,43,348,熊本県,美里町,熊本県美里町,町,九州
433641,43,364,熊本県,玉東町,熊本県玉東町,町,九州
433675,43,367,熊本県,南関町,熊本県南関町,町,九州
433683,43,368,熊本県,長洲町,熊本県長洲町,町,九州
433691,43,369,熊本県,和水町,熊本県和水町,町,九州
434035,43,403,熊本県,大津町,熊本県大津町,町,九州
434043,43,404,熊本県,菊陽町,熊本県菊陽町,町,九州
434230,43,423,熊本県,南小国町,熊本県南小国町,町,九州
434248,43,424,熊本県,小国町,熊本県小国町,町,九州
434256,43,425,熊本県,産山村,熊本県産山村,村,九州
434281,43,428,熊本県,高森町,熊本県高森町,町,九州
434329,43,432,熊本県,西原村,熊本県西原村,村,九州
434337,43,433,熊本県,南阿蘇村,熊本県南阿蘇村,村,九州
434418,43,441,熊本県,御船町,熊本県御船町,町,九州
434426,43,442,熊本県,嘉島町,熊本県嘉島町,町,九州
434434,43,443,熊本県,益城町,熊本県益城町,町,九州
434442,43,444,熊本県,甲佐町,熊本県甲佐町,町,九州
434477,43,447,熊本県,山都町,熊本県山都町,町,九州
434680,43,468,熊本県,氷川町,熊本県氷川町,町,九州
434825,43,482,熊本県,芦北町,熊本県芦北町,町,九州
434841,43,484,熊本県,津奈木町,熊本県津奈木町,町,九州
435015,43,501,熊本県,錦町,熊本県錦町,町,九州
435058,43,505,熊本県,多良木町,熊本県多良木町,町,九州
435066,43,506,熊本県,湯前町,熊本県湯前町,町,九州
435074,43,507,熊本県,水上村,熊本県水上村,村,九州
435104,43,510,熊本県,相良村,熊本県相良村,村,九州
435112,43,511,熊本県,五木村,熊本県五木村,村,九州
435121,43,512,熊本県,山江村,熊本県山江村,村,九州
435139,43,513,熊本県,球磨村,熊本県球磨村,村,九州
435147,43,514,熊本県,あさぎり町,熊本県あさぎり町,町,九州
435317,43,531,熊本県,苓北町,熊本県苓北町,町,九州
440001,44,0,大分県,,大分県,都道府県,九州
442011,44,201,大分県,大分市,大分県大分市,市,九州
442020,44,202,大分県,別府市,大分県別府市,市,九州
442038,44,203,大分県,中津市,大分県中津市,市,九州
442046,44,204,大分県,日田市,大分県日田市,市,九州
442054,44,205,大分県,佐伯市,大分県佐伯市,市,九州
442062,44,206,大分県,臼杵市,大分県臼杵市,市,九州
442071,44,207,大分県,津久見市,大分県津久見市,市,九州
442089,44,208,大分県,竹田市,大分県竹田市,市,九州
442097,44,209,大分県,豊後高田市,大分県豊後高田市,市,九州
442101,44,210,大分県,杵築市,大分県杵築市,市,九州
442119,44,211,大分県,宇佐市,大分県宇佐市,市,九州
442127,44,212,大分県,豊後大野市,大分県豊後大野市,市,九州
442135,44,213,大分県,由布市,大分県由布市,市,九州
442143,44,214,大分県,国東市,大分県国東市,市,九州
443221,44,322,大分県,姫島村,大分県姫島村,村,九州
443417,44,341,大分県,日出町,大分県日出町,町,九州
444618,44,461,大分県,九重町,大分県九重町,町,九州
444626,44,462,大分県,玖珠町,大分県玖珠町,町,九州
450006,45,0,宮崎県,,宮崎県,都道府県,九州
452017,45,201,宮崎県,宮崎市,宮崎県宮崎市,市,九州
452025,45,202,宮崎県,都城市,宮崎県都城市,市,九州
452033,45,203,宮崎県,延岡市,宮崎県延岡市,市,九州
452041,45,204,宮崎県,日南市,宮崎県日南市,市,九州
452050,45,205,宮崎県,小林市,宮崎県小林市,市,九州
452068,45,206,宮崎県,日向市,宮崎県日向市,市,九州
452076,45,207,宮崎県,串間市,宮崎県串間市,市,九州
452084,45,208,宮崎県,西都市,宮崎県西都市,市,九州
452092,45,209,宮崎県,えびの市,宮崎県えびの市,市,九州
453412,45,341,宮崎県,三股町,宮崎県三股町,町,九州
453617,45,361,宮崎県,高原町,宮崎県高原町,町,九州
453820,45,382,宮崎県,国富町,宮崎県国富町,町,九州
453838,45,383,宮崎県,綾町,宮崎県綾町,町,九州
454010,45,401,宮崎県,高鍋町,宮崎県高鍋町,町,九州
454028,45,402,宮崎県,新富町,宮崎県新富町,町,九州
454036,45,403,宮崎県,西米良村,宮崎県西米良村,村,九州
454044,45,404,宮崎県,木城町,宮崎県木城町,町,九州
454052,45,405,宮崎県,川南町,宮崎県川南町,町,九州
454061,45,406,宮崎県,都農町,宮崎県都農町,町,九州
454214,45,421,宮崎県,門川町,宮崎県門川町,町,九州
454290,45,429,宮崎県,諸塚村,宮崎県諸塚村,村,九州
454303,45,430,宮崎県,椎葉村,宮崎県椎葉村,村,九州
454311,45,431,宮崎県,美郷町,宮崎県美郷町,町,九州
454419,45,441,宮崎県,高千穂町,宮崎県高千穂町,町,九州
454427,45,442,宮崎県,日之影町,宮崎県日之影町,町,九州
454435,45,443,宮崎県,五ヶ瀬町,宮崎県五ヶ瀬町,町,九州
460001,46,0,鹿児島県,,鹿児島県,都道府県,九州
462012,46,201,鹿児島県,鹿児島市,鹿児島県鹿児島市,市,九州
462039,46,203,鹿児島県,鹿屋市,鹿児島県鹿屋市,市,九州
462047,46,204,鹿児島県,枕崎市,鹿児島県枕崎市,市,九州
462063,46,206,鹿児島県,阿久根市,鹿児島県阿久根市,市,九州
462080,46,208,鹿児島県,出水市,鹿児島県出水市,市,九州
462101,46,210,鹿児島県,指宿市,鹿児島県指宿市,市,九州
462136,46,213,鹿児島県,西之表市,鹿児島県西之表市,市,九州
462144,46,214,鹿児島県,垂水市,鹿児島県垂水市,市,九州
462152,46,215,鹿児島県,薩摩川内市,鹿児島県薩摩川内市,市,九州
462161,46,216,鹿児島県,日置市,鹿児島県日置市,市,九州
462179,46,217,鹿児島県,曽於市,鹿児島県曽於市,市,九州
462187,46,218,鹿児島県,霧島市,鹿児島県霧島市,市,九州
462195,46,219,鹿児島県,いちき串木野市,鹿児島県いちき串木野市,市,九州
462209,46,220,鹿児島県,南さつま市,鹿児島県南さつま市,市,九州
462217,46,221,鹿児島県,志布志市,鹿児島県志布志市,市,九州
462225,46,222,鹿児島県,奄美市,鹿児島県奄美市,市,九州
462233,46,223,鹿児島県,南九州市,鹿児島県南九州市,市,九州
462241,46,224,鹿児島県,伊佐市,鹿児島県伊佐市,市,九州
462250,46,225,鹿児島県,姶良市,鹿児島県姶良市,市,九州
463035,46,303,鹿児島県,三島村,鹿児島県三島村,村,九州
463043,46,304,鹿児島県,十島村,鹿児島県十島村,村,九州
463922,46,392,鹿児島県,さつま町,鹿児島県さつま町,町,九州
464040,46,404,鹿児島県,長島町,鹿児島県長島町,町,九州
464520,46,452,鹿児島県,湧水町,鹿児島県湧水町,町,九州
464686,46,468,鹿児島県,大崎町,鹿児島県大崎町,町,九州
464821,46,482,鹿児島県,東串良町,鹿児島県東串良町,町,九州
464902,46,490,鹿児島県,錦江町,鹿児島県錦江町,町,九州
464911,46,491,鹿児島県,南大隅町,鹿児島県南大隅町,町,九州
464929,46,492,鹿児島県,肝付町,鹿児島県肝付町,町,九州
465011,46,501,鹿児島県,中種子町,鹿児島県中種子町,町,九州
465020,46,502,鹿児島県,南種子町,鹿児島県南種子町,町,九州
465054,46,505,鹿児島県,屋久島町,鹿児島県屋久島町,町,九州
465232,46,523,鹿児島県,大和村,鹿児島県大和村,村,九州
465241,46,524,鹿児島県,宇検村,鹿児島県宇検村,村,九州
465259,46,525,鹿児島県,瀬戸内町,鹿児島県瀬戸内町,町,九州
465275,46,527,鹿児島県,龍郷町,鹿児島県龍郷町,町,九州
465291,46,529,鹿児島県,喜界町,鹿児島県喜界町,町,九州
465305,46,530,鹿児島県,徳之島町,鹿児島県徳之島町,町,九州
465313,46,531,鹿児島県,天城町,鹿児島県天城町,町,九州
465321,46,532,鹿児島県,伊仙町,鹿児島県伊仙町,町,九州
465330,46,533,鹿児島県,和泊町,鹿児島県和泊町,町,九州
465348,46,534,鹿児島県,知名町,鹿児島県知名町,町,九州
465356,46,535,鹿児島県,与論町,鹿児島県与論町,町,九州
470007,47,0,沖縄県,,沖縄県,都道府県,九州
472018,47,201,沖縄県,那覇市,沖縄県那覇市,市,九州
472051,47,205,沖縄県,宜野湾市,沖縄県宜野湾市,市,九州
472077,47,207,沖縄県,石垣市,沖縄県石垣市,市,九州
472085,47,208,沖縄県,浦添市,沖縄県浦添市,市,九州
472093,47,209,沖縄県,名護市,沖縄県名護市,市,九州
472107,47,210,沖縄県,糸満市,沖縄県糸満市,市,九州
472115,47,211,沖縄県,沖縄市,沖縄県沖縄市,市,九州
472123,47,212,沖縄県,豊見城市,沖縄県豊見城市,市,九州
472131,47,213,沖縄県,うるま市,沖縄県うるま市,市,九州
472140,47,214,沖縄県,宮古島市,沖縄県宮古島市,市,九州
472158,47,215,沖縄県,南城市,沖縄県南城市,市,九州
473014,47,301,沖縄県,国頭村,沖縄県国頭村,村,九州
473022,47,302,沖縄県,大宜味村,沖縄県大宜味村,村,九州
473031,47,303,沖縄県,東村,沖縄県東村,村,九州
473065,47,306,沖縄県,今帰仁村,沖縄県今帰仁村,村,九州
473081,47,308,沖縄県,本部町,沖縄県本部町,町,九州
473111,47,311,沖縄県,恩納村,沖縄県恩納村,村,九州
473138,47,313,沖縄県,宜野座村,沖縄県宜野座村,村,九州
473146,47,314,沖縄県,金武町,沖縄県金武町,町,九州
473154,47,315,沖縄県,伊江村,沖縄県伊江村,村,九州
473243,47,324,沖縄県,読谷村,沖縄県読谷村,村,九州
473251,47,325,沖縄県,嘉手納町,沖縄県嘉手納町,町,九州
473260,47,326,沖縄県,北谷町,沖縄県北谷町,町,九州
473278,47,327,沖縄県,北中城村,沖縄県北中城村,村,九州
473286,47,328,沖縄県,中城村,沖縄県中城村,村,九州
473294,47,329,沖縄県,西原町,沖縄県西原町,町,九州
473481,47,348,沖縄県,与那原町,沖縄県与那原町,町,九州
473502,47,350,沖縄県,南風原町,沖縄県南風原町,町,九州
473537,47,353,沖縄県,渡嘉敷村,沖縄県渡嘉敷村,村,九州
473545,47,354,沖縄県,座間味村,沖縄県座間味村,村,九州
473553,47,355,沖縄県,粟国村,沖縄県粟国村,村,九州
473561,47,356,沖縄県,渡名喜村,沖縄県渡名喜村,村,九州
473570,47,357,沖縄県,南大東村,沖縄県南大東村,村,九州
473588,47,358,沖縄県,北大東村,沖縄県北大東村,村,九州
473596,47,359,沖縄県,伊平屋村,沖縄県伊平屋村,村,九州
473600,47,360,沖縄県,伊是名村,沖縄県伊是名村,村,九州
473618,47,361,沖縄県,久米島町,沖縄県久米島町,町,九州
473626,47,362,沖縄県,八重瀬町,沖縄県八重瀬町,町,九州
473758,47,375,沖縄県,多良間村,沖縄県多良間村,村,九州
473812,47,381,沖縄県,竹富町,沖縄県竹富町,町,九州
473821,47,382,沖縄県,与那国町,沖縄県与那国町,町,九州
